customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
9,122,item7,2024-03-19,4,100,4,400
13,122,item3,2024-06-20,4,20,1,20
19,121,item6,2024-07-18,2,1.5,3,4.5
19,123,item1,2024-07-04,7,212,7,1484
4,121,item7,2024-05-14,3,100,5,500
20,122,item2,2024-04-27,4,50,2,100
7,121,item1,2024-08-15,3,212,5,1060
9,123,item7,2024-05-16,7,100,8,800
15,122,item5,2024-05-13,4,110,1,110
1,121,item8,2024-05-22,3,40,6,240
9,121,item4,2024-08-18,1,52,2,104
10,123,item1,2024-03-11,9,212,10,2120
12,121,item8,2024-06-26,2,40,10,400
4,123,item4,2024-03-16,7,52,7,364
15,121,item7,2024-05-29,2,100,5,500
18,123,item8,2024-03-12,8,40,10,400
19,123,item2,2024-03-23,9,50,6,300
19,121,item6,2024-07-06,3,1.5,4,6.0
16,123,item8,2024-07-15,9,40,10,400
1,121,item6,2024-03-17,2,1.5,2,3.0
5,123,item2,2024-05-12,7,50,1,50
10,122,item5,2024-07-23,6,110,7,770
9,122,item8,2024-08-06,4,40,2,80
18,123,item6,2024-06-21,9,1.5,7,10.5
2,122,item7,2024-03-07,5,100,10,1000
2,123,item5,2024-05-23,9,110,8,880
19,121,item1,2024-05-22,1,212,2,424
1,122,item3,2024-03-20,6,20,7,140
10,121,item8,2024-03-20,3,40,1,40
12,123,item7,2024-07-15,7,100,7,700
13,123,item6,2024-04-20,9,1.5,7,10.5
8,121,item3,2024-03-03,1,20,5,100
7,121,item7,2024-06-03,2,100,8,800
8,123,item6,2024-03-06,7,1.5,1,1.5
1,121,item1,2024-06-15,2,212,8,1696
12,121,item3,2024-04-06,2,20,1,20
18,122,item8,2024-04-25,4,40,1,40
11,123,item7,2024-03-15,7,100,8,800
17,123,item3,2024-05-25,7,20,6,120
15,123,item3,2024-04-17,8,20,3,60
15,123,item5,2024-06-23,7,110,8,880
13,122,item2,2024-06-03,5,50,7,350
14,123,item5,2024-07-22,7,110,10,1100
3,123,item7,2024-07-30,9,100,2,200
8,123,item1,2024-06-09,7,212,1,212
12,122,item7,2024-03-25,6,100,2,200
8,121,item8,2024-06-09,2,40,8,320
3,122,item3,2024-08-15,5,20,9,180
7,123,item7,2024-07-09,9,100,7,700
17,123,item4,2024-04-19,7,52,8,416
7,123,item8,2024-04-30,8,40,5,200
20,121,item2,2024-05-16,3,50,7,350
17,122,item3,2024-04-28,6,20,9,180
5,121,item6,2024-06-22,2,1.5,2,3.0
13,122,item4,2024-07-16,6,52,2,104
14,123,item4,2024-05-02,9,52,4,208
12,122,item8,2024-04-12,5,40,6,240
2,122,item1,2024-07-06,4,212,2,424
10,123,item4,2024-05-02,8,52,6,312
15,123,item7,2024-07-03,8,100,3,300
19,123,item1,2024-03-26,8,212,4,848
14,121,item5,2024-03-28,2,110,2,220
11,121,item7,2024-08-06,2,100,10,1000
11,123,item4,2024-07-14,8,52,4,208
11,121,item8,2024-07-18,3,40,2,80
17,121,item1,2024-05-23,3,212,4,848
16,122,item5,2024-03-26,5,110,2,220
1,121,item2,2024-07-15,1,50,1,50
20,123,item6,2024-03-22,7,1.5,7,10.5
19,122,item1,2024-06-16,4,212,9,1908
7,123,item1,2024-06-25,9,212,8,1696
18,123,item8,2024-07-19,8,40,7,280
3,123,item4,2024-06-05,9,52,2,104
20,121,item2,2024-06-26,3,50,3,150
6,122,item5,2024-04-22,4,110,2,220
2,121,item1,2024-06-20,3,212,7,1484
10,121,item1,2024-07-02,1,212,3,636
16,122,item2,2024-06-27,4,50,3,150
2,123,item5,2024-04-03,7,110,4,440
15,121,item5,2024-04-19,1,110,8,880
15,121,item3,2024-03-14,2,20,2,40
13,121,item7,2024-06-01,1,100,6,600
13,123,item2,2024-08-16,8,50,3,150
18,121,item2,2024-04-12,3,50,7,350
6,121,item6,2024-07-29,1,1.5,9,13.5
2,122,item2,2024-03-07,4,50,8,400
12,123,item5,2024-05-14,8,110,6,660
3,121,item3,2024-04-22,3,20,1,20
11,122,item2,2024-06-25,6,50,9,450
11,122,item8,2024-06-27,4,40,8,320
6,122,item1,2024-06-05,6,212,5,1060
13,123,item5,2024-08-07,7,110,5,550
5,123,item3,2024-03-19,8,20,10,200
3,123,item5,2024-06-07,7,110,6,660
12,122,item3,2024-03-05,4,20,3,60
2,123,item6,2024-05-15,8,1.5,1,1.5
10,121,item1,2024-03-26,2,212,5,1060
8,123,item1,2024-05-15,9,212,8,1696
4,122,item1,2024-07-06,6,212,10,2120
2,123,item6,2024-07-12,8,1.5,10,15.0
11,123,item4,2024-08-09,7,52,3,156
17,122,item2,2024-03-04,4,50,10,500
12,123,item2,2024-07-12,7,50,6,300
11,121,item3,2024-03-17,1,20,3,60
17,121,item5,2024-05-31,1,110,7,770
18,123,item6,2024-05-12,9,1.5,6,9.0
18,121,item6,2024-04-16,2,1.5,1,1.5
11,122,item1,2024-04-16,4,212,3,636
11,121,item5,2024-08-12,1,110,6,660
15,123,item8,2024-04-20,8,40,8,320
20,121,item6,2024-07-14,1,1.5,2,3.0
1,121,item3,2024-07-21,2,20,8,160
12,121,item8,2024-06-06,3,40,6,240
2,123,item7,2024-07-11,7,100,10,1000
11,123,item6,2024-08-13,9,1.5,5,7.5
15,123,item7,2024-07-16,9,100,10,1000
16,123,item5,2024-04-04,9,110,5,550
11,123,item3,2024-04-14,9,20,10,200
5,121,item1,2024-06-20,3,212,4,848
17,122,item8,2024-03-21,5,40,3,120
16,122,item3,2024-04-24,6,20,8,160
17,122,item5,2024-05-18,4,110,6,660
20,122,item5,2024-05-04,4,110,8,880
10,123,item4,2024-05-07,7,52,8,416
4,123,item8,2024-06-01,9,40,5,200
18,123,item1,2024-04-13,9,212,7,1484
2,122,item4,2024-06-14,6,52,7,364
1,121,item6,2024-08-20,3,1.5,9,13.5
4,122,item3,2024-06-08,5,20,4,80
13,123,item8,2024-08-13,9,40,7,280
4,121,item3,2024-08-20,2,20,1,20
10,123,item6,2024-05-20,9,1.5,3,4.5
10,123,item3,2024-06-28,7,20,9,180
7,122,item4,2024-03-29,4,52,5,260
19,121,item5,2024-07-04,3,110,5,550
1,123,item5,2024-05-15,7,110,3,330
19,123,item5,2024-04-25,7,110,6,660
12,122,item4,2024-03-28,6,52,3,156
20,123,item1,2024-04-23,7,212,8,1696
2,122,item2,2024-05-15,6,50,8,400
9,123,item2,2024-04-26,7,50,2,100
15,123,item3,2024-03-22,9,20,8,160
2,123,item2,2024-05-27,7,50,5,250
12,123,item6,2024-03-15,8,1.5,7,10.5
16,123,item6,2024-07-09,7,1.5,2,3.0
11,122,item4,2024-05-17,5,52,2,104
17,123,item3,2024-07-06,8,20,10,200
16,122,item8,2024-06-17,5,40,9,360
5,122,item6,2024-08-07,4,1.5,10,15.0
14,123,item1,2024-08-11,9,212,10,2120
6,123,item6,2024-07-08,7,1.5,1,1.5
11,121,item2,2024-03-19,1,50,4,200
12,123,item5,2024-05-09,9,110,9,990
1,123,item8,2024-04-16,8,40,1,40
18,123,item5,2024-05-08,8,110,7,770
13,121,item1,2024-07-18,1,212,6,1272
5,122,item4,2024-05-20,4,52,2,104
7,122,item7,2024-04-17,4,100,3,300
18,122,item2,2024-07-12,5,50,3,150
7,121,item6,2024-04-28,3,1.5,5,7.5
5,121,item7,2024-04-17,1,100,8,800
4,123,item7,2024-08-01,9,100,8,800
18,122,item6,2024-08-18,6,1.5,2,3.0
1,122,item3,2024-04-05,5,20,5,100
19,122,item2,2024-03-28,4,50,8,400
4,122,item3,2024-06-16,6,20,2,40
19,123,item8,2024-03-15,9,40,3,120
19,121,item2,2024-04-12,2,50,2,100
7,123,item6,2024-05-08,9,1.5,10,15.0
6,122,item6,2024-07-13,5,1.5,5,7.5
14,122,item6,2024-03-17,5,1.5,9,13.5
3,122,item2,2024-06-30,4,50,6,300
15,122,item7,2024-04-16,4,100,7,700
20,123,item6,2024-08-11,8,1.5,7,10.5
18,121,item8,2024-08-15,1,40,10,400
8,122,item4,2024-05-20,5,52,5,260
1,121,item6,2024-08-20,3,1.5,6,9.0
6,121,item5,2024-03-08,1,110,5,550
2,123,item8,2024-07-27,9,40,7,280
7,121,item1,2024-07-15,1,212,1,212
15,122,item5,2024-06-13,5,110,5,550
2,122,item3,2024-07-28,5,20,8,160
16,121,item3,2024-08-11,1,20,4,80
20,121,item6,2024-06-07,2,1.5,2,3.0
16,122,item2,2024-05-23,4,50,9,450
18,123,item7,2024-03-19,9,100,3,300
3,121,item4,2024-03-28,3,52,5,260
5,121,item8,2024-03-29,2,40,8,320
12,121,item7,2024-05-30,1,100,2,200
19,123,item7,2024-05-22,9,100,3,300
4,123,item2,2024-03-29,9,50,8,400
3,123,item6,2024-07-24,7,1.5,8,12.0
4,123,item5,2024-03-17,8,110,2,220
16,122,item5,2024-08-14,5,110,8,880
11,122,item8,2024-05-22,5,40,9,360
12,121,item8,2024-07-21,1,40,7,280
17,121,item1,2024-07-19,3,212,8,1696
6,123,item1,2024-07-10,9,212,10,2120
14,123,item6,2024-04-09,9,1.5,7,10.5
9,122,item6,2024-03-09,4,1.5,6,9.0
17,121,item1,2024-03-12,2,212,9,1908
15,123,item2,2024-04-14,7,50,6,300
13,122,item8,2024-03-26,6,40,10,400
18,123,item6,2024-07-10,9,1.5,5,7.5
16,122,item2,2024-07-20,6,50,6,300
5,123,item7,2024-03-13,7,100,7,700
7,122,item8,2024-04-15,5,40,4,160
5,121,item7,2024-07-24,3,100,4,400
16,122,item6,2024-07-22,4,1.5,6,9.0
15,123,item5,2024-08-18,8,110,2,220
6,121,item5,2024-03-10,3,110,8,880
13,121,item5,2024-05-06,1,110,3,330
12,121,item7,2024-07-31,2,100,6,600
19,122,item3,2024-05-14,4,20,1,20
3,121,item1,2024-06-17,1,212,7,1484
3,121,item3,2024-06-28,3,20,7,140
12,121,item7,2024-08-09,2,100,5,500
10,122,item2,2024-05-17,5,50,6,300
1,121,item5,2024-03-28,1,110,4,440
15,122,item7,2024-06-25,5,100,5,500
8,123,item6,2024-08-02,8,1.5,1,1.5
14,122,item4,2024-03-29,6,52,9,468
18,121,item2,2024-04-26,3,50,5,250
17,122,item8,2024-05-06,4,40,8,320
6,121,item2,2024-08-14,3,50,6,300
8,122,item7,2024-08-02,5,100,7,700
14,121,item8,2024-05-07,1,40,7,280
1,121,item6,2024-06-26,3,1.5,5,7.5
10,123,item6,2024-03-27,9,1.5,2,3.0
9,123,item5,2024-06-15,7,110,10,1100
4,123,item1,2024-05-30,9,212,3,636
8,123,item8,2024-08-18,8,40,9,360
15,122,item1,2024-06-29,5,212,4,848
1,121,item4,2024-06-22,1,52,1,52
19,121,item4,2024-05-08,3,52,10,520
19,122,item1,2024-08-07,5,212,6,1272
13,123,item5,2024-08-07,7,110,8,880
4,122,item5,2024-06-17,5,110,1,110
2,122,item4,2024-06-05,4,52,7,364
9,123,item6,2024-04-04,7,1.5,9,13.5
18,123,item2,2024-04-27,7,50,5,250
9,123,item5,2024-05-29,8,110,9,990
6,123,item8,2024-04-11,8,40,9,360
12,121,item4,2024-07-09,2,52,8,416
16,121,item8,2024-08-20,2,40,1,40
13,121,item1,2024-06-02,3,212,4,848
18,123,item5,2024-03-08,7,110,7,770
13,122,item1,2024-06-15,4,212,2,424
9,123,item7,2024-06-21,9,100,5,500
20,121,item3,2024-07-25,3,20,5,100
6,122,item5,2024-03-28,6,110,9,990
19,122,item3,2024-08-18,6,20,5,100
13,121,item2,2024-03-06,2,50,9,450
18,123,item2,2024-08-11,9,50,3,150
5,122,item1,2024-05-03,4,212,3,636
2,121,item8,2024-04-24,1,40,5,200
12,122,item3,2024-05-01,6,20,6,120
4,121,item2,2024-07-12,2,50,6,300
9,123,item2,2024-05-22,7,50,8,400
3,123,item8,2024-06-12,8,40,4,160
12,121,item1,2024-06-11,2,212,1,212
11,122,item5,2024-04-26,4,110,5,550
4,122,item4,2024-07-28,5,52,5,260
17,122,item6,2024-05-19,6,1.5,1,1.5
11,122,item5,2024-06-01,5,110,4,440
6,121,item5,2024-08-02,2,110,9,990
2,123,item6,2024-03-15,7,1.5,4,6.0
3,122,item4,2024-07-05,5,52,1,52
3,123,item4,2024-04-13,7,52,5,260
14,121,item3,2024-03-28,2,20,10,200
6,123,item4,2024-07-17,7,52,2,104
9,122,item3,2024-05-12,4,20,2,40
2,123,item5,2024-07-07,7,110,2,220
7,121,item3,2024-04-29,1,20,7,140
16,123,item3,2024-08-10,9,20,5,100
10,121,item4,2024-06-03,2,52,4,208
12,123,item6,2024-06-28,7,1.5,5,7.5
14,121,item1,2024-08-15,1,212,7,1484
18,122,item7,2024-06-20,4,100,2,200
18,121,item7,2024-05-26,1,100,6,600
8,123,item3,2024-04-09,8,20,7,140
17,122,item5,2024-05-03,5,110,1,110
5,123,item2,2024-07-28,8,50,5,250
2,123,item8,2024-04-27,7,40,3,120
14,122,item7,2024-04-14,6,100,4,400
3,123,item7,2024-06-26,7,100,6,600
7,123,item4,2024-06-11,9,52,5,260
14,121,item8,2024-07-05,1,40,6,240
17,123,item7,2024-03-03,9,100,3,300
17,121,item7,2024-03-31,3,100,2,200
14,122,item5,2024-03-24,4,110,1,110
1,121,item8,2024-03-06,3,40,7,280
3,123,item6,2024-04-17,9,1.5,2,3.0
4,123,item1,2024-06-07,9,212,8,1696
1,122,item8,2024-07-10,6,40,5,200
15,121,item4,2024-08-07,3,52,4,208
20,121,item4,2024-04-13,3,52,1,52
6,122,item8,2024-08-06,4,40,2,80
5,121,item8,2024-03-30,1,40,5,200
5,123,item1,2024-05-09,7,212,5,1060
17,122,item3,2024-04-07,5,20,4,80
13,122,item5,2024-08-18,5,110,9,990
10,121,item3,2024-03-18,3,20,8,160
15,123,item8,2024-03-26,9,40,5,200
13,121,item6,2024-06-29,3,1.5,7,10.5
13,123,item2,2024-05-13,8,50,4,200
4,123,item3,2024-08-15,8,20,2,40
10,122,item5,2024-06-27,5,110,7,770
15,123,item4,2024-04-18,7,52,6,312
16,123,item5,2024-05-13,9,110,10,1100
13,121,item4,2024-05-01,1,52,9,468
7,122,item3,2024-08-03,4,20,7,140
20,121,item5,2024-04-20,1,110,5,550
19,122,item8,2024-08-09,5,40,6,240
7,123,item1,2024-05-15,7,212,4,848
12,121,item3,2024-05-24,2,20,4,80
15,123,item7,2024-03-11,9,100,10,1000
15,122,item1,2024-06-30,6,212,5,1060
6,121,item7,2024-06-27,2,100,6,600
2,122,item3,2024-05-25,6,20,7,140
3,122,item3,2024-07-21,5,20,1,20
2,121,item1,2024-03-17,2,212,8,1696
17,123,item8,2024-08-19,7,40,7,280
8,123,item6,2024-04-30,9,1.5,3,4.5
20,121,item3,2024-03-10,1,20,7,140
12,123,item2,2024-03-07,8,50,10,500
4,121,item1,2024-07-23,2,212,10,2120
2,123,item3,2024-05-06,8,20,6,120
20,122,item3,2024-05-22,5,20,3,60
4,123,item1,2024-04-29,7,212,3,636
8,123,item5,2024-04-13,8,110,4,440
4,121,item1,2024-06-03,1,212,8,1696
18,123,item3,2024-05-06,9,20,1,20
5,121,item6,2024-03-14,3,1.5,5,7.5
13,123,item8,2024-06-16,8,40,4,160
15,121,item3,2024-04-05,2,20,7,140
17,122,item8,2024-07-14,5,40,8,320
4,123,item4,2024-06-15,7,52,8,416
12,122,item8,2024-03-25,4,40,4,160
13,123,item2,2024-07-29,8,50,10,500
20,121,item1,2024-06-17,2,212,2,424
18,123,item4,2024-08-12,8,52,6,312
18,121,item7,2024-06-30,1,100,10,1000
12,123,item7,2024-07-06,9,100,9,900
18,122,item2,2024-05-27,4,50,10,500
14,121,item2,2024-06-13,3,50,7,350
17,121,item7,2024-04-04,2,100,2,200
19,121,item5,2024-07-23,3,110,9,990
8,122,item8,2024-06-11,6,40,9,360
6,123,item7,2024-06-28,9,100,9,900
8,122,item6,2024-03-09,6,1.5,9,13.5
2,123,item3,2024-06-26,9,20,4,80
9,122,item7,2024-07-07,5,100,1,100
13,123,item7,2024-05-17,9,100,6,600
20,123,item7,2024-05-10,7,100,9,900
7,123,item5,2024-04-22,7,110,7,770
5,123,item7,2024-03-23,8,100,3,300
2,122,item3,2024-04-19,6,20,3,60
14,123,item8,2024-08-04,7,40,10,400
3,122,item6,2024-06-12,5,1.5,9,13.5
18,123,item1,2024-07-11,9,212,8,1696
16,121,item4,2024-07-15,2,52,3,156
16,122,item7,2024-05-09,6,100,3,300
14,122,item5,2024-05-23,5,110,5,550
12,123,item6,2024-08-11,9,1.5,2,3.0
1,121,item5,2024-04-20,1,110,3,330
15,122,item5,2024-03-12,4,110,4,440
17,122,item5,2024-03-09,6,110,8,880
16,122,item7,2024-07-13,4,100,9,900
17,122,item1,2024-06-10,4,212,9,1908
5,122,item7,2024-03-21,4,100,8,800
12,123,item3,2024-06-04,9,20,7,140
14,123,item3,2024-07-19,8,20,2,40
8,122,item3,2024-05-30,5,20,10,200
6,123,item2,2024-03-11,7,50,9,450
4,122,item7,2024-05-11,5,100,7,700
16,121,item1,2024-05-27,2,212,1,212
13,122,item8,2024-07-31,6,40,6,240
17,123,item6,2024-04-22,9,1.5,3,4.5
13,121,item3,2024-08-03,3,20,7,140
5,123,item3,2024-08-02,8,20,3,60
7,121,item3,2024-05-29,2,20,1,20
20,121,item3,2024-04-04,3,20,4,80
3,122,item2,2024-05-05,5,50,2,100
11,121,item8,2024-04-22,3,40,5,200
5,121,item5,2024-08-04,1,110,9,990
18,121,item8,2024-06-29,3,40,7,280
18,121,item1,2024-05-28,1,212,1,212
3,122,item7,2024-06-21,4,100,1,100
3,121,item1,2024-06-04,3,212,9,1908
18,123,item3,2024-04-22,7,20,2,40
16,122,item5,2024-08-07,4,110,5,550
13,121,item6,2024-07-08,3,1.5,10,15.0
14,122,item8,2024-08-16,4,40,7,280
10,122,item8,2024-07-09,6,40,6,240
6,121,item6,2024-06-17,1,1.5,5,7.5
17,121,item3,2024-03-25,1,20,9,180
14,122,item8,2024-06-24,6,40,10,400
8,122,item3,2024-07-21,6,20,3,60
15,123,item4,2024-04-24,9,52,4,208
11,122,item7,2024-04-11,6,100,3,300
11,122,item6,2024-05-02,6,1.5,1,1.5
3,122,item7,2024-06-02,5,100,2,200
3,122,item4,2024-06-04,4,52,7,364
15,122,item4,2024-05-24,5,52,2,104
1,121,item3,2024-03-11,1,20,4,80
2,123,item4,2024-06-01,7,52,3,156
13,121,item8,2024-04-18,1,40,10,400
17,122,item4,2024-07-09,6,52,2,104
16,122,item1,2024-03-24,6,212,9,1908
2,121,item4,2024-03-20,3,52,7,364
4,121,item7,2024-06-04,3,100,10,1000
4,121,item6,2024-04-03,2,1.5,3,4.5
18,122,item5,2024-06-02,6,110,3,330
8,121,item8,2024-04-30,2,40,8,320
2,122,item8,2024-08-01,5,40,5,200
17,123,item4,2024-03-24,8,52,5,260
15,123,item3,2024-05-25,7,20,6,120
4,121,item2,2024-05-22,2,50,2,100
4,122,item6,2024-06-09,5,1.5,4,6.0
13,122,item2,2024-08-18,4,50,5,250
16,122,item3,2024-04-15,5,20,10,200
13,122,item1,2024-04-15,4,212,7,1484
4,121,item8,2024-07-23,2,40,4,160
9,121,item5,2024-04-23,2,110,6,660
20,121,item6,2024-04-13,2,1.5,8,12.0
17,123,item8,2024-07-07,8,40,7,280
5,121,item4,2024-04-22,3,52,6,312
15,122,item7,2024-03-20,6,100,5,500
12,122,item7,2024-06-20,4,100,2,200
12,121,item3,2024-08-05,1,20,6,120
3,122,item4,2024-05-06,6,52,9,468
11,121,item6,2024-04-04,2,1.5,2,3.0
10,122,item7,2024-04-25,4,100,4,400
14,123,item7,2024-06-13,9,100,10,1000
9,121,item4,2024-06-04,1,52,1,52
1,123,item3,2024-05-15,9,20,1,20
8,122,item7,2024-05-18,6,100,6,600
15,123,item1,2024-05-31,8,212,7,1484
8,122,item3,2024-08-05,6,20,1,20
8,121,item4,2024-07-31,1,52,7,364
6,123,item8,2024-03-09,9,40,9,360
13,121,item5,2024-08-14,1,110,5,550
9,121,item4,2024-05-19,1,52,2,104
13,123,item2,2024-04-16,7,50,9,450
6,123,item2,2024-08-14,7,50,6,300
11,123,item3,2024-07-28,7,20,3,60
17,121,item8,2024-04-19,1,40,3,120
6,122,item6,2024-08-12,6,1.5,1,1.5
19,123,item3,2024-04-20,9,20,7,140
3,123,item3,2024-04-27,7,20,5,100
4,121,item4,2024-04-26,1,52,6,312
18,121,item3,2024-07-02,1,20,8,160
14,123,item1,2024-03-27,9,212,7,1484
14,122,item6,2024-06-12,4,1.5,4,6.0
1,122,item3,2024-06-07,5,20,5,100
16,122,item1,2024-05-15,6,212,2,424
8,121,item4,2024-07-06,2,52,8,416
2,121,item5,2024-04-08,1,110,1,110
14,123,item4,2024-03-26,9,52,3,156
13,122,item5,2024-03-18,5,110,9,990
1,122,item3,2024-07-20,6,20,10,200
5,122,item8,2024-08-02,6,40,9,360
5,123,item6,2024-05-25,9,1.5,6,9.0
3,121,item3,2024-05-30,1,20,7,140
2,123,item6,2024-04-24,8,1.5,6,9.0
7,123,item1,2024-05-02,9,212,10,2120
4,123,item7,2024-08-05,9,100,2,200
19,121,item5,2024-04-02,2,110,7,770
2,122,item6,2024-05-19,6,1.5,2,3.0
10,123,item8,2024-05-25,9,40,2,80
4,122,item6,2024-06-29,4,1.5,8,12.0
7,122,item2,2024-05-24,4,50,10,500
19,123,item2,2024-07-21,9,50,2,100
1,121,item6,2024-07-17,2,1.5,8,12.0
17,123,item6,2024-06-30,7,1.5,3,4.5
18,121,item8,2024-08-08,2,40,2,80
18,122,item6,2024-03-12,5,1.5,2,3.0
5,121,item7,2024-04-04,2,100,6,600
1,121,item4,2024-07-29,3,52,7,364
16,121,item7,2024-04-21,1,100,3,300
20,123,item8,2024-05-10,8,40,9,360
11,123,item3,2024-07-03,8,20,7,140
5,123,item2,2024-04-09,7,50,4,200
14,121,item7,2024-07-17,2,100,4,400
10,123,item8,2024-07-29,9,40,5,200
4,123,item4,2024-08-08,8,52,7,364
5,121,item8,2024-06-28,2,40,1,40
20,123,item3,2024-05-07,7,20,6,120
20,123,item5,2024-05-09,8,110,3,330
18,123,item1,2024-06-30,9,212,3,636
2,122,item6,2024-06-12,5,1.5,4,6.0
19,123,item1,2024-08-19,7,212,4,848
13,122,item4,2024-05-01,4,52,1,52
11,122,item8,2024-04-30,5,40,9,360
19,122,item4,2024-03-12,6,52,3,156
15,122,item6,2024-03-15,4,1.5,7,10.5
17,123,item3,2024-04-24,9,20,6,120
7,123,item4,2024-05-27,8,52,10,520
9,121,item6,2024-08-16,2,1.5,2,3.0
18,123,item2,2024-04-17,9,50,5,250
10,121,item3,2024-04-12,3,20,3,60
9,122,item6,2024-07-22,6,1.5,2,3.0
5,122,item5,2024-06-27,5,110,10,1100
12,121,item4,2024-03-10,3,52,1,52
17,121,item7,2024-04-21,3,100,10,1000
15,122,item1,2024-04-13,5,212,10,2120
6,121,item7,2024-05-18,3,100,9,900
4,121,item5,2024-06-27,3,110,6,660
8,122,item6,2024-08-18,4,1.5,10,15.0
2,121,item4,2024-03-18,3,52,6,312
4,123,item1,2024-04-05,7,212,7,1484
1,121,item6,2024-05-17,2,1.5,9,13.5
18,121,item1,2024-08-07,2,212,7,1484
8,123,item4,2024-06-13,7,52,4,208
5,123,item2,2024-07-09,7,50,8,400
8,121,item3,2024-04-21,1,20,3,60
13,122,item1,2024-04-22,5,212,6,1272
7,122,item4,2024-08-02,6,52,5,260
9,122,item8,2024-05-07,4,40,7,280
12,123,item6,2024-06-29,8,1.5,3,4.5
6,123,item3,2024-05-24,8,20,2,40
13,121,item4,2024-06-12,2,52,7,364
11,122,item3,2024-05-08,6,20,5,100
2,123,item8,2024-03-10,9,40,1,40
2,122,item8,2024-08-05,5,40,9,360
12,122,item7,2024-04-04,6,100,7,700
12,121,item4,2024-07-10,1,52,6,312
4,122,item4,2024-06-24,5,52,1,52
8,123,item6,2024-07-24,8,1.5,1,1.5
9,122,item1,2024-03-06,4,212,1,212
8,123,item1,2024-05-09,8,212,4,848
9,123,item4,2024-05-04,9,52,2,104
3,121,item6,2024-08-05,1,1.5,3,4.5
4,121,item1,2024-07-01,2,212,3,636
12,121,item3,2024-05-28,1,20,3,60
14,123,item7,2024-04-11,9,100,7,700
15,122,item5,2024-08-18,6,110,4,440
15,121,item1,2024-07-12,3,212,2,424
15,121,item2,2024-04-05,3,50,2,100
2,123,item2,2024-06-23,7,50,5,250
2,123,item7,2024-06-27,7,100,6,600
8,121,item5,2024-08-12,3,110,5,550
18,123,item1,2024-06-22,7,212,8,1696
19,123,item7,2024-03-19,8,100,7,700
16,123,item7,2024-03-09,8,100,8,800
20,122,item6,2024-08-19,5,1.5,3,4.5
11,123,item6,2024-05-02,9,1.5,2,3.0
7,123,item5,2024-03-18,9,110,4,440
20,121,item7,2024-06-04,1,100,4,400
16,123,item1,2024-04-19,8,212,6,1272
5,121,item3,2024-05-02,3,20,9,180
4,122,item1,2024-08-07,6,212,6,1272
16,121,item4,2024-03-25,2,52,4,208
5,123,item6,2024-05-18,7,1.5,3,4.5
14,123,item2,2024-07-06,9,50,8,400
17,122,item2,2024-05-28,6,50,5,250
4,121,item6,2024-07-04,2,1.5,4,6.0
16,122,item8,2024-08-18,4,40,8,320
9,122,item3,2024-07-28,6,20,5,100
15,122,item1,2024-05-16,4,212,4,848
10,122,item2,2024-05-08,5,50,5,250
15,122,item4,2024-08-18,4,52,2,104
14,121,item7,2024-07-11,3,100,8,800
3,121,item2,2024-06-26,1,50,9,450
4,123,item1,2024-06-14,7,212,4,848
10,123,item2,2024-04-21,8,50,8,400
5,121,item2,2024-07-11,3,50,2,100
1,123,item7,2024-08-16,7,100,9,900
13,122,item2,2024-06-19,6,50,8,400
13,121,item6,2024-04-08,2,1.5,1,1.5
16,121,item5,2024-04-15,2,110,9,990
11,121,item7,2024-04-24,1,100,10,1000
8,122,item4,2024-05-07,4,52,7,364
9,122,item6,2024-07-11,5,1.5,2,3.0
12,121,item1,2024-05-13,3,212,9,1908
4,123,item2,2024-05-09,9,50,9,450
12,122,item6,2024-07-03,4,1.5,2,3.0
18,121,item5,2024-04-08,3,110,4,440
12,122,item8,2024-08-20,4,40,2,80
3,121,item8,2024-03-27,1,40,7,280
20,121,item4,2024-07-15,1,52,7,364
2,123,item5,2024-04-27,8,110,9,990
10,123,item5,2024-07-03,8,110,2,220
14,121,item6,2024-06-23,1,1.5,4,6.0
14,123,item7,2024-07-26,9,100,8,800
4,121,item3,2024-06-04,2,20,3,60
13,121,item3,2024-03-16,3,20,2,40
13,123,item5,2024-05-16,7,110,8,880
15,121,item3,2024-04-08,3,20,2,40
13,122,item4,2024-05-22,4,52,2,104
13,123,item5,2024-08-17,9,110,4,440
4,123,item6,2024-07-16,9,1.5,8,12.0
19,121,item4,2024-03-09,3,52,9,468
16,121,item4,2024-04-10,3,52,10,520
3,121,item4,2024-04-21,3,52,2,104
2,121,item6,2024-04-15,1,1.5,6,9.0
1,123,item8,2024-05-29,9,40,8,320
19,121,item7,2024-04-06,2,100,3,300
2,123,item2,2024-07-29,8,50,4,200
10,121,item5,2024-07-08,1,110,8,880
1,123,item2,2024-04-08,8,50,2,100
11,123,item7,2024-04-28,8,100,8,800
13,122,item1,2024-03-25,5,212,8,1696
8,121,item7,2024-06-02,1,100,8,800
1,123,item1,2024-04-21,7,212,7,1484
2,123,item8,2024-08-11,7,40,7,280
13,121,item2,2024-04-04,1,50,6,300
6,121,item6,2024-04-03,3,1.5,4,6.0
2,122,item2,2024-08-08,5,50,9,450
7,122,item7,2024-03-14,4,100,8,800
15,121,item8,2024-04-10,3,40,1,40
16,123,item8,2024-08-08,7,40,9,360
1,121,item3,2024-03-28,3,20,9,180
13,123,item4,2024-08-04,9,52,6,312
4,121,item2,2024-03-05,3,50,9,450
